username,engagement_level,timestamp,activity_type,room,object,duration,details
Isabel Sousa,2,2024-02-25 00:08:43,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-02-25 00:11:59,movement,Auditorium,,00:03:16,Moved from Library to Auditorium
Isabel Sousa,2,2024-02-25 00:13:48,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-02-25 00:15:37,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-02-26 00:01:49,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-02-26 00:03:38,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-02-26 00:05:27,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-02-26 00:07:16,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-02-26 00:10:32,movement,Classroom,,00:03:16,Moved from Auditorium to Classroom
Isabel Sousa,2,2024-02-26 00:12:21,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-02-28 00:01:49,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-02-28 00:03:38,interaction,Classroom,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-02-28 00:05:27,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-02-28 00:07:16,interaction,Classroom,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-02-28 00:10:32,movement,Library,,00:03:16,Moved from Classroom to Library
Isabel Sousa,2,2024-02-28 00:12:21,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-01 00:01:49,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-01 00:03:38,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-01 00:06:54,movement,Laboratory,,00:03:16,Moved from Library to Laboratory
Isabel Sousa,2,2024-03-01 00:08:43,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-01 00:10:32,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-01 00:13:48,movement,Auditorium,,00:03:16,Moved from Laboratory to Auditorium
Isabel Sousa,2,2024-03-01 00:15:37,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-03 00:01:49,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-03 00:03:38,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-03 00:05:27,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-03 00:07:16,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-03 00:09:05,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-07 00:01:49,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-07 00:03:38,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-07 00:06:54,movement,Laboratory,,00:03:16,Moved from Auditorium to Laboratory
Isabel Sousa,2,2024-03-07 00:08:43,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-07 00:10:32,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-07 00:13:48,movement,Auditorium,,00:03:16,Moved from Laboratory to Auditorium
Isabel Sousa,2,2024-03-07 00:15:37,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-08 00:03:16,movement,Library,,00:03:16,Moved from Auditorium to Library
Isabel Sousa,2,2024-03-08 00:05:05,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-08 00:06:54,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-08 00:08:43,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-08 00:10:32,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-08 00:13:48,movement,Auditorium,,00:03:16,Moved from Library to Auditorium
Isabel Sousa,2,2024-03-08 00:15:37,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-12 00:03:16,movement,Laboratory,,00:03:16,Moved from Auditorium to Laboratory
Isabel Sousa,2,2024-03-12 00:05:05,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-12 00:06:54,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-12 00:08:43,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-12 00:11:59,movement,Auditorium,,00:03:16,Moved from Laboratory to Auditorium
Isabel Sousa,2,2024-03-12 00:13:48,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-12 00:17:04,movement,Classroom,,00:03:16,Moved from Auditorium to Classroom
Isabel Sousa,2,2024-03-12 00:18:53,interaction,Classroom,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-13 00:01:49,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-13 00:05:05,movement,Laboratory,,00:03:16,Moved from Classroom to Laboratory
Isabel Sousa,2,2024-03-13 00:06:54,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-13 00:10:10,movement,Library,,00:03:16,Moved from Laboratory to Library
Isabel Sousa,2,2024-03-13 00:11:59,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-13 00:13:48,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-13 00:15:37,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-14 00:01:49,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-14 00:03:38,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-14 00:05:27,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-14 00:07:16,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-14 00:09:05,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-18 00:01:49,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-18 00:05:05,movement,Classroom,,00:03:16,Moved from Library to Classroom
Isabel Sousa,2,2024-03-18 00:06:54,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-18 00:08:43,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-18 00:10:32,interaction,Classroom,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-18 00:12:21,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-20 00:01:49,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-20 00:03:38,interaction,Classroom,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-20 00:05:27,interaction,Classroom,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-20 00:07:16,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-20 00:09:05,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-21 00:01:49,interaction,Classroom,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-21 00:03:38,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-21 00:06:54,movement,Laboratory,,00:03:16,Moved from Classroom to Laboratory
Isabel Sousa,2,2024-03-21 00:08:43,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-21 00:10:32,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-21 00:12:21,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-25 00:01:49,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-25 00:05:05,movement,Auditorium,,00:03:16,Moved from Laboratory to Auditorium
Isabel Sousa,2,2024-03-25 00:06:54,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-25 00:08:43,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-25 00:10:32,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-03-25 00:13:48,movement,Classroom,,00:03:16,Moved from Auditorium to Classroom
Isabel Sousa,2,2024-03-25 00:15:37,interaction,Classroom,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-28 00:03:16,movement,Library,,00:03:16,Moved from Classroom to Library
Isabel Sousa,2,2024-03-28 00:05:05,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-28 00:08:21,movement,Classroom,,00:03:16,Moved from Library to Classroom
Isabel Sousa,2,2024-03-28 00:10:10,interaction,Classroom,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-28 00:11:59,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-28 00:15:15,movement,Library,,00:03:16,Moved from Classroom to Library
Isabel Sousa,2,2024-03-28 00:17:04,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-03-28 00:20:20,movement,Laboratory,,00:03:16,Moved from Library to Laboratory
Isabel Sousa,2,2024-03-28 00:22:09,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-29 00:01:49,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-29 00:05:05,movement,Classroom,,00:03:16,Moved from Laboratory to Classroom
Isabel Sousa,2,2024-03-29 00:06:54,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-29 00:08:43,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-29 00:10:32,interaction,Classroom,Desk,00:01:49,Interacted with Desk
Isabel Sousa,2,2024-03-29 00:13:48,movement,Laboratory,,00:03:16,Moved from Classroom to Laboratory
Isabel Sousa,2,2024-03-29 00:15:37,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-30 00:01:49,interaction,Laboratory,Microscope,00:01:49,Interacted with Microscope
Isabel Sousa,2,2024-03-30 00:03:38,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-30 00:05:27,interaction,Laboratory,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-30 00:08:43,movement,Auditorium,,00:03:16,Moved from Laboratory to Auditorium
Isabel Sousa,2,2024-03-30 00:10:32,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-03-30 00:13:48,movement,Library,,00:03:16,Moved from Auditorium to Library
Isabel Sousa,2,2024-03-30 00:15:37,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-31 00:01:49,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-31 00:03:38,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-31 00:05:27,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-31 00:07:16,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-03-31 00:09:05,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-04 00:01:49,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-04-04 00:05:05,movement,Auditorium,,00:03:16,Moved from Library to Auditorium
Isabel Sousa,2,2024-04-04 00:06:54,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-04-04 00:08:43,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-04 00:11:59,movement,Library,,00:03:16,Moved from Auditorium to Library
Isabel Sousa,2,2024-04-04 00:13:48,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-04 00:15:37,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-05 00:01:49,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-04-05 00:03:38,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-05 00:05:27,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-05 00:07:16,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-05 00:09:05,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-04-06 00:01:49,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-06 00:03:38,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-06 00:05:27,interaction,Library,Book,00:01:49,Interacted with Book
Isabel Sousa,2,2024-04-06 00:07:16,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-04-06 00:09:05,interaction,Library,Computer,00:01:49,Interacted with Computer
Isabel Sousa,2,2024-04-07 00:03:16,movement,Auditorium,,00:03:16,Moved from Library to Auditorium
Isabel Sousa,2,2024-04-07 00:05:05,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-07 00:06:54,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-07 00:08:43,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-04-07 00:10:32,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-07 00:12:21,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-04-09 00:01:49,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-09 00:03:38,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-09 00:05:27,interaction,Auditorium,Screen,00:01:49,Interacted with Screen
Isabel Sousa,2,2024-04-09 00:07:16,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Isabel Sousa,2,2024-04-09 00:09:05,interaction,Auditorium,Chair,00:01:49,Interacted with Chair
Pietro Novais,2,2024-01-05 00:03:05,movement,Auditorium,,00:03:05,Moved to Auditorium
Pietro Novais,2,2024-01-05 00:05:41,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-05 00:08:17,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-05 00:11:22,movement,Laboratory,,00:03:05,Moved from Auditorium to Laboratory
Pietro Novais,2,2024-01-05 00:13:58,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-07 00:03:05,movement,Classroom,,00:03:05,Moved from Laboratory to Classroom
Pietro Novais,2,2024-01-07 00:05:41,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-01-07 00:08:46,movement,Laboratory,,00:03:05,Moved from Classroom to Laboratory
Pietro Novais,2,2024-01-07 00:11:22,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-07 00:13:58,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-08 00:02:36,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-08 00:05:12,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-08 00:08:17,movement,Auditorium,,00:03:05,Moved from Laboratory to Auditorium
Pietro Novais,2,2024-01-08 00:10:53,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-10 00:02:36,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-10 00:05:12,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-10 00:07:48,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-11 00:02:36,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-11 00:05:41,movement,Classroom,,00:03:05,Moved from Auditorium to Classroom
Pietro Novais,2,2024-01-11 00:08:17,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-01-11 00:10:53,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-12 00:02:36,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-01-12 00:05:41,movement,Auditorium,,00:03:05,Moved from Classroom to Auditorium
Pietro Novais,2,2024-01-12 00:08:17,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-12 00:10:53,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-13 00:02:36,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-13 00:05:12,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-13 00:07:48,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-16 00:02:36,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-16 00:05:12,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-16 00:07:48,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-17 00:02:36,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-01-17 00:05:41,movement,Classroom,,00:03:05,Moved from Auditorium to Classroom
Pietro Novais,2,2024-01-17 00:08:17,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-17 00:10:53,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-20 00:03:05,movement,Laboratory,,00:03:05,Moved from Classroom to Laboratory
Pietro Novais,2,2024-01-20 00:05:41,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-20 00:08:46,movement,Classroom,,00:03:05,Moved from Laboratory to Classroom
Pietro Novais,2,2024-01-20 00:11:22,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-20 00:13:58,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-24 00:02:36,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-24 00:05:12,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-24 00:07:48,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-01-26 00:02:36,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-01-26 00:05:12,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-26 00:07:48,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-01-27 00:03:05,movement,Laboratory,,00:03:05,Moved from Classroom to Laboratory
Pietro Novais,2,2024-01-27 00:05:41,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-27 00:08:17,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-27 00:10:53,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-01-30 00:02:36,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-30 00:05:12,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-01-30 00:07:48,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-01 00:02:36,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-01 00:05:12,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-01 00:07:48,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-02 00:02:36,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-02 00:05:12,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-02 00:07:48,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-04 00:02:36,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-04 00:05:12,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-04 00:07:48,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-05 00:03:05,movement,Library,,00:03:05,Moved from Laboratory to Library
Pietro Novais,2,2024-02-05 00:05:41,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-05 00:08:17,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-05 00:11:22,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-02-05 00:13:58,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-06 00:02:36,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-06 00:05:41,movement,Library,,00:03:05,Moved from Classroom to Library
Pietro Novais,2,2024-02-06 00:08:17,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-06 00:11:22,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-02-06 00:13:58,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-08 00:02:36,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-08 00:05:41,movement,Library,,00:03:05,Moved from Classroom to Library
Pietro Novais,2,2024-02-08 00:08:17,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-08 00:10:53,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-10 00:02:36,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-10 00:05:12,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-10 00:07:48,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-11 00:03:05,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-02-11 00:05:41,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-11 00:08:17,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-02-11 00:10:53,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-12 00:02:36,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-12 00:05:12,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-12 00:07:48,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-02-14 00:03:05,movement,Library,,00:03:05,Moved from Classroom to Library
Pietro Novais,2,2024-02-14 00:05:41,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-14 00:08:17,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-14 00:10:53,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-21 00:02:36,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-21 00:05:12,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-21 00:07:48,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-22 00:02:36,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-22 00:05:41,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-02-22 00:08:17,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-22 00:10:53,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-24 00:02:36,interaction,Classroom,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-02-24 00:05:41,movement,Laboratory,,00:03:05,Moved from Classroom to Laboratory
Pietro Novais,2,2024-02-24 00:08:17,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-24 00:10:53,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-02-25 00:02:36,interaction,Laboratory,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-25 00:05:41,movement,Library,,00:03:05,Moved from Laboratory to Library
Pietro Novais,2,2024-02-25 00:08:17,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-25 00:10:53,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-27 00:02:36,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-27 00:05:12,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-02-27 00:07:48,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-02-28 00:03:05,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-02-28 00:05:41,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-02-28 00:08:17,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-02-28 00:10:53,interaction,Classroom,Desk,00:02:36,Interacted with Desk
Pietro Novais,2,2024-03-02 00:02:36,interaction,Classroom,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-03-02 00:05:41,movement,Library,,00:03:05,Moved from Classroom to Library
Pietro Novais,2,2024-03-02 00:08:17,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-03-02 00:10:53,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-03-03 00:02:36,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-03-03 00:05:41,movement,Auditorium,,00:03:05,Moved from Library to Auditorium
Pietro Novais,2,2024-03-03 00:08:17,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-03-03 00:10:53,interaction,Auditorium,Chair,00:02:36,Interacted with Chair
Pietro Novais,2,2024-03-04 00:02:36,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Pietro Novais,2,2024-03-04 00:05:41,movement,Laboratory,,00:03:05,Moved from Auditorium to Laboratory
Pietro Novais,2,2024-03-04 00:08:17,interaction,Laboratory,Microscope,00:02:36,Interacted with Microscope
Pietro Novais,2,2024-03-04 00:11:22,movement,Library,,00:03:05,Moved from Laboratory to Library
Pietro Novais,2,2024-03-04 00:13:58,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-03-05 00:02:36,interaction,Library,Computer,00:02:36,Interacted with Computer
Pietro Novais,2,2024-03-05 00:05:12,interaction,Library,Book,00:02:36,Interacted with Book
Pietro Novais,2,2024-03-05 00:08:17,movement,Classroom,,00:03:05,Moved from Library to Classroom
Pietro Novais,2,2024-03-05 00:10:53,interaction,Classroom,Computer,00:02:36,Interacted with Computer
