username,engagement_level,timestamp,activity_type,room,object,duration,details
Sarah Caldeira,3,2024-01-30 00:03:01,interaction,Café,Student,00:03:01,Interacted with Student
Sarah Caldeira,3,2024-01-30 00:07:10,interaction,Café,Table,00:04:09,Interacted with Table
Sarah Caldeira,3,2024-01-30 00:10:31,interaction,Café,Student,00:03:21,Interacted with Student
Sarah Caldeira,3,2024-01-30 00:13:52,interaction,Café,Chair2,00:03:21,Interacted with Chair2
Sarah Caldeira,3,2024-01-30 00:17:30,interaction,Café,Chair2,00:03:38,Interacted with Chair2
Sarah Caldeira,3,2024-01-30 00:21:25,interaction,Café,Chair2,00:03:55,Interacted with Chair2
Sarah Caldeira,3,2024-01-31 00:04:26,interaction,Café,Student,00:04:26,Interacted with Student
Sarah Caldeira,3,2024-01-31 00:08:58,interaction,Café,Student,00:04:32,Interacted with Student
Sarah Caldeira,3,2024-01-31 00:12:03,interaction,Café,Student,00:03:05,Interacted with Student
Sarah Caldeira,3,2024-01-31 00:16:25,interaction,Café,Student,00:04:22,Interacted with Student
Sarah Caldeira,3,2024-01-31 00:21:07,interaction,Café,Chair2,00:04:42,Interacted with Chair2
Sarah Caldeira,3,2024-01-31 00:25:52,interaction,Café,Table,00:04:45,Interacted with Table
Sarah Caldeira,3,2024-02-01 00:03:09,interaction,Café,Table,00:03:09,Interacted with Table
Sarah Caldeira,3,2024-02-01 00:11:58,movement,Classroom,,00:08:49,Moved from Café to Classroom
Sarah Caldeira,3,2024-02-01 00:15:11,interaction,Classroom,Computer,00:03:13,Interacted with Computer
Sarah Caldeira,3,2024-02-01 00:19:22,interaction,Classroom,Book,00:04:11,Interacted with Book
Sarah Caldeira,3,2024-02-01 00:24:12,interaction,Classroom,Computer,00:04:50,Interacted with Computer
Sarah Caldeira,3,2024-02-01 00:27:25,interaction,Classroom,Desk,00:03:13,Interacted with Desk
Sarah Caldeira,3,2024-02-01 00:34:02,movement,Café,,00:06:37,Moved from Classroom to Café
Sarah Caldeira,3,2024-02-01 00:38:58,interaction,Café,Table,00:04:56,Interacted with Table
Sarah Caldeira,3,2024-02-03 00:03:49,interaction,Café,Table,00:03:49,Interacted with Table
Sarah Caldeira,3,2024-02-03 00:13:18,movement,Classroom,,00:09:29,Moved from Café to Classroom
Sarah Caldeira,3,2024-02-03 00:17:41,interaction,Classroom,Computer,00:04:23,Interacted with Computer
Sarah Caldeira,3,2024-02-03 00:26:04,movement,Café,,00:08:23,Moved from Classroom to Café
Sarah Caldeira,3,2024-02-03 00:30:32,interaction,Café,Chair2,00:04:28,Interacted with Chair2
Sarah Caldeira,3,2024-02-03 00:35:46,movement,Auditorium,,00:05:14,Moved from Café to Auditorium
Sarah Caldeira,3,2024-02-03 00:39:39,interaction,Auditorium,Hand,00:03:53,Interacted with Hand
Sarah Caldeira,3,2024-02-03 00:44:21,interaction,Auditorium,Chair1,00:04:42,Interacted with Chair1
Sarah Caldeira,3,2024-02-03 00:48:32,interaction,Auditorium,Screen,00:04:11,Interacted with Screen
Sarah Caldeira,3,2024-02-07 00:03:42,interaction,Auditorium,Screen,00:03:42,Interacted with Screen
Sarah Caldeira,3,2024-02-07 00:08:25,interaction,Auditorium,Screen,00:04:43,Interacted with Screen
Sarah Caldeira,3,2024-02-07 00:13:03,interaction,Auditorium,Chair1,00:04:38,Interacted with Chair1
Sarah Caldeira,3,2024-02-07 00:16:33,interaction,Auditorium,Screen,00:03:30,Interacted with Screen
Sarah Caldeira,3,2024-02-07 00:19:44,interaction,Auditorium,Screen,00:03:11,Interacted with Screen
Sarah Caldeira,3,2024-02-07 00:23:59,interaction,Auditorium,Screen,00:04:15,Interacted with Screen
Sarah Caldeira,3,2024-02-11 00:04:18,interaction,Auditorium,Hand,00:04:18,Interacted with Hand
Sarah Caldeira,3,2024-02-11 00:08:14,interaction,Auditorium,Chair1,00:03:56,Interacted with Chair1
Sarah Caldeira,3,2024-02-11 00:12:05,interaction,Auditorium,Hand,00:03:51,Interacted with Hand
Sarah Caldeira,3,2024-02-11 00:16:56,interaction,Auditorium,Chair1,00:04:51,Interacted with Chair1
Sarah Caldeira,3,2024-02-11 00:20:55,interaction,Auditorium,Hand,00:03:59,Interacted with Hand
Sarah Caldeira,3,2024-02-11 00:25:12,interaction,Auditorium,Screen,00:04:17,Interacted with Screen
Sarah Caldeira,3,2024-02-12 00:03:06,interaction,Auditorium,Chair1,00:03:06,Interacted with Chair1
Sarah Caldeira,3,2024-02-12 00:06:52,interaction,Auditorium,Screen,00:03:46,Interacted with Screen
Sarah Caldeira,3,2024-02-12 00:11:29,interaction,Auditorium,Hand,00:04:37,Interacted with Hand
Sarah Caldeira,3,2024-02-12 00:16:08,interaction,Auditorium,Hand,00:04:39,Interacted with Hand
Sarah Caldeira,3,2024-02-12 00:19:40,interaction,Auditorium,Hand,00:03:32,Interacted with Hand
Sarah Caldeira,3,2024-02-12 00:23:08,interaction,Auditorium,Hand,00:03:28,Interacted with Hand
Sarah Caldeira,3,2024-02-15 00:04:28,interaction,Auditorium,Hand,00:04:28,Interacted with Hand
Sarah Caldeira,3,2024-02-15 00:08:43,interaction,Auditorium,Chair1,00:04:15,Interacted with Chair1
Sarah Caldeira,3,2024-02-15 00:14:38,movement,Classroom,,00:05:55,Moved from Auditorium to Classroom
Sarah Caldeira,3,2024-02-15 00:19:03,interaction,Classroom,Desk,00:04:25,Interacted with Desk
Sarah Caldeira,3,2024-02-15 00:23:22,interaction,Classroom,Computer,00:04:19,Interacted with Computer
Sarah Caldeira,3,2024-02-15 00:27:29,interaction,Classroom,Book,00:04:07,Interacted with Book
Sarah Caldeira,3,2024-02-15 00:31:45,interaction,Classroom,Computer,00:04:16,Interacted with Computer
Sarah Caldeira,3,2024-02-20 00:04:39,interaction,Classroom,Book,00:04:39,Interacted with Book
Sarah Caldeira,3,2024-02-20 00:08:00,interaction,Classroom,Book,00:03:21,Interacted with Book
Sarah Caldeira,3,2024-02-20 00:11:45,interaction,Classroom,Computer,00:03:45,Interacted with Computer
Sarah Caldeira,3,2024-02-20 00:15:30,interaction,Classroom,Book,00:03:45,Interacted with Book
Sarah Caldeira,3,2024-02-20 00:19:13,interaction,Classroom,Book,00:03:43,Interacted with Book
Sarah Caldeira,3,2024-02-20 00:22:47,interaction,Classroom,Book,00:03:34,Interacted with Book
Sarah Caldeira,3,2024-02-21 00:04:05,interaction,Classroom,Book,00:04:05,Interacted with Book
Sarah Caldeira,3,2024-02-21 00:07:25,interaction,Classroom,Desk,00:03:20,Interacted with Desk
Sarah Caldeira,3,2024-02-21 00:12:09,interaction,Classroom,Computer,00:04:44,Interacted with Computer
Sarah Caldeira,3,2024-02-21 00:16:03,interaction,Classroom,Book,00:03:54,Interacted with Book
Sarah Caldeira,3,2024-02-21 00:20:39,interaction,Classroom,Desk,00:04:36,Interacted with Desk
Sarah Caldeira,3,2024-02-21 00:24:05,interaction,Classroom,Book,00:03:26,Interacted with Book
Sarah Caldeira,3,2024-02-25 00:03:54,interaction,Classroom,Computer,00:03:54,Interacted with Computer
Sarah Caldeira,3,2024-02-25 00:08:30,interaction,Classroom,Computer,00:04:36,Interacted with Computer
Sarah Caldeira,3,2024-02-25 00:16:51,movement,Café,,00:08:21,Moved from Classroom to Café
Sarah Caldeira,3,2024-02-25 00:20:32,interaction,Café,Chair2,00:03:41,Interacted with Chair2
Sarah Caldeira,3,2024-02-25 00:24:16,interaction,Café,Table,00:03:44,Interacted with Table
Sarah Caldeira,3,2024-02-25 00:30:29,movement,Classroom,,00:06:13,Moved from Café to Classroom
Sarah Caldeira,3,2024-02-25 00:35:04,interaction,Classroom,Book,00:04:35,Interacted with Book
Sarah Caldeira,3,2024-02-25 00:38:25,interaction,Classroom,Desk,00:03:21,Interacted with Desk
Sarah Caldeira,3,2024-02-29 00:04:33,interaction,Classroom,Computer,00:04:33,Interacted with Computer
Sarah Caldeira,3,2024-02-29 00:09:03,interaction,Classroom,Desk,00:04:30,Interacted with Desk
Sarah Caldeira,3,2024-02-29 00:12:23,interaction,Classroom,Desk,00:03:20,Interacted with Desk
Sarah Caldeira,3,2024-02-29 00:15:53,interaction,Classroom,Book,00:03:30,Interacted with Book
Sarah Caldeira,3,2024-02-29 00:19:40,interaction,Classroom,Book,00:03:47,Interacted with Book
Sarah Caldeira,3,2024-02-29 00:22:44,interaction,Classroom,Desk,00:03:04,Interacted with Desk
Sarah Caldeira,3,2024-03-06 00:04:10,interaction,Classroom,Desk,00:04:10,Interacted with Desk
Sarah Caldeira,3,2024-03-06 00:07:17,interaction,Classroom,Computer,00:03:07,Interacted with Computer
Sarah Caldeira,3,2024-03-06 00:10:27,interaction,Classroom,Desk,00:03:10,Interacted with Desk
Sarah Caldeira,3,2024-03-06 00:13:35,interaction,Classroom,Desk,00:03:08,Interacted with Desk
Sarah Caldeira,3,2024-03-06 00:17:34,interaction,Classroom,Desk,00:03:59,Interacted with Desk
Sarah Caldeira,3,2024-03-06 00:20:57,interaction,Classroom,Book,00:03:23,Interacted with Book
Sarah Caldeira,3,2024-03-08 00:04:10,interaction,Classroom,Desk,00:04:10,Interacted with Desk
Sarah Caldeira,3,2024-03-08 00:08:30,interaction,Classroom,Computer,00:04:20,Interacted with Computer
Sarah Caldeira,3,2024-03-08 00:13:36,movement,Café,,00:05:06,Moved from Classroom to Café
Sarah Caldeira,3,2024-03-08 00:18:27,interaction,Café,Chair2,00:04:51,Interacted with Chair2
Sarah Caldeira,3,2024-03-08 00:23:09,interaction,Café,Chair2,00:04:42,Interacted with Chair2
Sarah Caldeira,3,2024-03-08 00:26:11,interaction,Café,Chair2,00:03:02,Interacted with Chair2
Sarah Caldeira,3,2024-03-08 00:30:55,interaction,Café,Student,00:04:44,Interacted with Student
Sarah Caldeira,3,2024-03-10 00:03:19,interaction,Café,Chair2,00:03:19,Interacted with Chair2
Sarah Caldeira,3,2024-03-10 00:07:15,interaction,Café,Chair2,00:03:56,Interacted with Chair2
Sarah Caldeira,3,2024-03-10 00:14:46,movement,Auditorium,,00:07:31,Moved from Café to Auditorium
Sarah Caldeira,3,2024-03-10 00:18:23,interaction,Auditorium,Hand,00:03:37,Interacted with Hand
Sarah Caldeira,3,2024-03-10 00:22:09,interaction,Auditorium,Hand,00:03:46,Interacted with Hand
Sarah Caldeira,3,2024-03-10 00:26:26,interaction,Auditorium,Screen,00:04:17,Interacted with Screen
Sarah Caldeira,3,2024-03-10 00:36:18,movement,Café,,00:09:52,Moved from Auditorium to Café
Sarah Caldeira,3,2024-03-10 00:39:50,interaction,Café,Table,00:03:32,Interacted with Table
Sarah Caldeira,3,2024-03-11 00:03:03,interaction,Café,Table,00:03:03,Interacted with Table
Sarah Caldeira,3,2024-03-11 00:07:23,interaction,Café,Chair2,00:04:20,Interacted with Chair2
Sarah Caldeira,3,2024-03-11 00:12:09,interaction,Café,Table,00:04:46,Interacted with Table
Sarah Caldeira,3,2024-03-11 00:15:45,interaction,Café,Chair2,00:03:36,Interacted with Chair2
Sarah Caldeira,3,2024-03-11 00:25:18,movement,Auditorium,,00:09:33,Moved from Café to Auditorium
Sarah Caldeira,3,2024-03-11 00:29:18,interaction,Auditorium,Screen,00:04:00,Interacted with Screen
Sarah Caldeira,3,2024-03-11 00:33:40,interaction,Auditorium,Chair1,00:04:22,Interacted with Chair1
Sarah Caldeira,3,2024-03-12 00:04:56,interaction,Auditorium,Hand,00:04:56,Interacted with Hand
Sarah Caldeira,3,2024-03-12 00:08:29,interaction,Auditorium,Hand,00:03:33,Interacted with Hand
Sarah Caldeira,3,2024-03-12 00:12:09,interaction,Auditorium,Hand,00:03:40,Interacted with Hand
Sarah Caldeira,3,2024-03-12 00:15:22,interaction,Auditorium,Screen,00:03:13,Interacted with Screen
Sarah Caldeira,3,2024-03-12 00:19:32,interaction,Auditorium,Hand,00:04:10,Interacted with Hand
Sarah Caldeira,3,2024-03-12 00:24:07,interaction,Auditorium,Hand,00:04:35,Interacted with Hand
Sarah Caldeira,3,2024-03-14 00:03:38,interaction,Auditorium,Hand,00:03:38,Interacted with Hand
Sarah Caldeira,3,2024-03-14 00:07:56,interaction,Auditorium,Screen,00:04:18,Interacted with Screen
Sarah Caldeira,3,2024-03-14 00:11:37,interaction,Auditorium,Chair1,00:03:41,Interacted with Chair1
Sarah Caldeira,3,2024-03-14 00:17:52,movement,Classroom,,00:06:15,Moved from Auditorium to Classroom
Sarah Caldeira,3,2024-03-14 00:22:10,interaction,Classroom,Book,00:04:18,Interacted with Book
Sarah Caldeira,3,2024-03-14 00:25:57,interaction,Classroom,Book,00:03:47,Interacted with Book
Sarah Caldeira,3,2024-03-14 00:29:34,interaction,Classroom,Book,00:03:37,Interacted with Book
Sarah Caldeira,3,2024-03-15 00:04:17,interaction,Classroom,Book,00:04:17,Interacted with Book
Sarah Caldeira,3,2024-03-15 00:09:14,interaction,Classroom,Computer,00:04:57,Interacted with Computer
Sarah Caldeira,3,2024-03-15 00:12:37,interaction,Classroom,Book,00:03:23,Interacted with Book
Sarah Caldeira,3,2024-03-15 00:17:04,interaction,Classroom,Desk,00:04:27,Interacted with Desk
Sarah Caldeira,3,2024-03-15 00:24:01,movement,Auditorium,,00:06:57,Moved from Classroom to Auditorium
Sarah Caldeira,3,2024-03-15 00:28:05,interaction,Auditorium,Chair1,00:04:04,Interacted with Chair1
Sarah Caldeira,3,2024-03-15 00:32:04,interaction,Auditorium,Hand,00:03:59,Interacted with Hand
Sarah Caldeira,3,2024-03-18 00:04:00,interaction,Auditorium,Chair1,00:04:00,Interacted with Chair1
Sarah Caldeira,3,2024-03-18 00:08:38,interaction,Auditorium,Screen,00:04:38,Interacted with Screen
Sarah Caldeira,3,2024-03-18 00:11:52,interaction,Auditorium,Hand,00:03:14,Interacted with Hand
Sarah Caldeira,3,2024-03-18 00:16:03,interaction,Auditorium,Screen,00:04:11,Interacted with Screen
Sarah Caldeira,3,2024-03-18 00:19:38,interaction,Auditorium,Hand,00:03:35,Interacted with Hand
Sarah Caldeira,3,2024-03-18 00:23:37,interaction,Auditorium,Hand,00:03:59,Interacted with Hand
Sarah Caldeira,3,2024-03-19 00:04:41,interaction,Auditorium,Chair1,00:04:41,Interacted with Chair1
Sarah Caldeira,3,2024-03-19 00:07:42,interaction,Auditorium,Hand,00:03:01,Interacted with Hand
Sarah Caldeira,3,2024-03-19 00:12:17,interaction,Auditorium,Hand,00:04:35,Interacted with Hand
Sarah Caldeira,3,2024-03-19 00:16:34,interaction,Auditorium,Chair1,00:04:17,Interacted with Chair1
Sarah Caldeira,3,2024-03-19 00:19:44,interaction,Auditorium,Chair1,00:03:10,Interacted with Chair1
Sarah Caldeira,3,2024-03-19 00:23:47,interaction,Auditorium,Screen,00:04:03,Interacted with Screen
Sarah Caldeira,3,2024-03-20 00:04:04,interaction,Auditorium,Chair1,00:04:04,Interacted with Chair1
Sarah Caldeira,3,2024-03-20 00:07:21,interaction,Auditorium,Chair1,00:03:17,Interacted with Chair1
Sarah Caldeira,3,2024-03-20 00:10:36,interaction,Auditorium,Hand,00:03:15,Interacted with Hand
Sarah Caldeira,3,2024-03-20 00:15:19,interaction,Auditorium,Screen,00:04:43,Interacted with Screen
Sarah Caldeira,3,2024-03-20 00:19:23,interaction,Auditorium,Chair1,00:04:04,Interacted with Chair1
Sarah Caldeira,3,2024-03-20 00:22:35,interaction,Auditorium,Hand,00:03:12,Interacted with Hand
Sarah Caldeira,3,2024-03-21 00:04:17,interaction,Auditorium,Screen,00:04:17,Interacted with Screen
Sarah Caldeira,3,2024-03-21 00:08:43,interaction,Auditorium,Hand,00:04:26,Interacted with Hand
Sarah Caldeira,3,2024-03-21 00:12:45,interaction,Auditorium,Chair1,00:04:02,Interacted with Chair1
Sarah Caldeira,3,2024-03-21 00:17:07,interaction,Auditorium,Screen,00:04:22,Interacted with Screen
Sarah Caldeira,3,2024-03-21 00:20:24,interaction,Auditorium,Chair1,00:03:17,Interacted with Chair1
Sarah Caldeira,3,2024-03-21 00:23:43,interaction,Auditorium,Chair1,00:03:19,Interacted with Chair1
Sarah Caldeira,3,2024-03-24 00:04:46,interaction,Auditorium,Chair1,00:04:46,Interacted with Chair1
Sarah Caldeira,3,2024-03-24 00:10:57,movement,Classroom,,00:06:11,Moved from Auditorium to Classroom
Sarah Caldeira,3,2024-03-24 00:15:25,interaction,Classroom,Computer,00:04:28,Interacted with Computer
Sarah Caldeira,3,2024-03-24 00:20:19,interaction,Classroom,Desk,00:04:54,Interacted with Desk
Sarah Caldeira,3,2024-03-24 00:24:50,interaction,Classroom,Desk,00:04:31,Interacted with Desk
Sarah Caldeira,3,2024-03-24 00:29:44,interaction,Classroom,Desk,00:04:54,Interacted with Desk
Sarah Caldeira,3,2024-03-24 00:34:18,interaction,Classroom,Book,00:04:34,Interacted with Book
Sarah Caldeira,3,2024-03-25 00:03:06,interaction,Classroom,Book,00:03:06,Interacted with Book
Sarah Caldeira,3,2024-03-25 00:06:47,interaction,Classroom,Computer,00:03:41,Interacted with Computer
Sarah Caldeira,3,2024-03-25 00:11:18,interaction,Classroom,Book,00:04:31,Interacted with Book
Sarah Caldeira,3,2024-03-25 00:15:41,interaction,Classroom,Desk,00:04:23,Interacted with Desk
Sarah Caldeira,3,2024-03-25 00:20:18,interaction,Classroom,Book,00:04:37,Interacted with Book
Sarah Caldeira,3,2024-03-25 00:23:48,interaction,Classroom,Computer,00:03:30,Interacted with Computer
Sarah Caldeira,3,2024-03-27 00:03:34,interaction,Classroom,Desk,00:03:34,Interacted with Desk
Sarah Caldeira,3,2024-03-27 00:07:36,interaction,Classroom,Book,00:04:02,Interacted with Book
Sarah Caldeira,3,2024-03-27 00:11:46,interaction,Classroom,Book,00:04:10,Interacted with Book
Sarah Caldeira,3,2024-03-27 00:15:26,interaction,Classroom,Book,00:03:40,Interacted with Book
Sarah Caldeira,3,2024-03-27 00:18:26,interaction,Classroom,Book,00:03:00,Interacted with Book
Sarah Caldeira,3,2024-03-27 00:22:55,interaction,Classroom,Computer,00:04:29,Interacted with Computer
Sarah Caldeira,3,2024-03-29 00:03:54,interaction,Classroom,Book,00:03:54,Interacted with Book
Sarah Caldeira,3,2024-03-29 00:08:30,interaction,Classroom,Book,00:04:36,Interacted with Book
Sarah Caldeira,3,2024-03-29 00:11:43,interaction,Classroom,Computer,00:03:13,Interacted with Computer
Sarah Caldeira,3,2024-03-29 00:16:30,interaction,Classroom,Desk,00:04:47,Interacted with Desk
Sarah Caldeira,3,2024-03-29 00:21:00,interaction,Classroom,Book,00:04:30,Interacted with Book
Sarah Caldeira,3,2024-03-29 00:24:24,interaction,Classroom,Desk,00:03:24,Interacted with Desk
Sarah Caldeira,3,2024-03-30 00:03:23,interaction,Classroom,Desk,00:03:23,Interacted with Desk
Sarah Caldeira,3,2024-03-30 00:07:35,interaction,Classroom,Book,00:04:12,Interacted with Book
Sarah Caldeira,3,2024-03-30 00:12:06,interaction,Classroom,Desk,00:04:31,Interacted with Desk
Sarah Caldeira,3,2024-03-30 00:15:06,interaction,Classroom,Desk,00:03:00,Interacted with Desk
Sarah Caldeira,3,2024-03-30 00:18:43,interaction,Classroom,Desk,00:03:37,Interacted with Desk
Sarah Caldeira,3,2024-03-30 00:21:47,interaction,Classroom,Computer,00:03:04,Interacted with Computer
Sarah Caldeira,3,2024-03-31 00:07:28,movement,Café,,00:07:28,Moved from Classroom to Café
Sarah Caldeira,3,2024-03-31 00:11:31,interaction,Café,Table,00:04:03,Interacted with Table
Sarah Caldeira,3,2024-03-31 00:16:26,interaction,Café,Student,00:04:55,Interacted with Student
Sarah Caldeira,3,2024-03-31 00:19:30,interaction,Café,Table,00:03:04,Interacted with Table
Sarah Caldeira,3,2024-03-31 00:24:20,interaction,Café,Table,00:04:50,Interacted with Table
Sarah Caldeira,3,2024-03-31 00:28:04,interaction,Café,Table,00:03:44,Interacted with Table
Sarah Caldeira,3,2024-03-31 00:31:20,interaction,Café,Student,00:03:16,Interacted with Student
Sarah Caldeira,3,2024-04-01 00:04:22,interaction,Café,Table,00:04:22,Interacted with Table
Sarah Caldeira,3,2024-04-01 00:08:54,interaction,Café,Table,00:04:32,Interacted with Table
Sarah Caldeira,3,2024-04-01 00:12:58,interaction,Café,Chair2,00:04:04,Interacted with Chair2
Sarah Caldeira,3,2024-04-01 00:17:29,interaction,Café,Table,00:04:31,Interacted with Table
Sarah Caldeira,3,2024-04-01 00:21:44,interaction,Café,Student,00:04:15,Interacted with Student
Sarah Caldeira,3,2024-04-01 00:24:58,interaction,Café,Table,00:03:14,Interacted with Table
Sarah Caldeira,3,2024-04-06 00:03:24,interaction,Café,Table,00:03:24,Interacted with Table
Sarah Caldeira,3,2024-04-06 00:07:15,interaction,Café,Table,00:03:51,Interacted with Table
Sarah Caldeira,3,2024-04-06 00:10:42,interaction,Café,Student,00:03:27,Interacted with Student
Sarah Caldeira,3,2024-04-06 00:14:28,interaction,Café,Chair2,00:03:46,Interacted with Chair2
Sarah Caldeira,3,2024-04-06 00:19:48,movement,Auditorium,,00:05:20,Moved from Café to Auditorium
Sarah Caldeira,3,2024-04-06 00:24:37,interaction,Auditorium,Hand,00:04:49,Interacted with Hand
Sarah Caldeira,3,2024-04-06 00:28:41,interaction,Auditorium,Chair1,00:04:04,Interacted with Chair1
Sarah Caldeira,3,2024-04-07 00:03:35,interaction,Auditorium,Screen,00:03:35,Interacted with Screen
Sarah Caldeira,3,2024-04-07 00:07:12,interaction,Auditorium,Screen,00:03:37,Interacted with Screen
Sarah Caldeira,3,2024-04-07 00:10:53,interaction,Auditorium,Chair1,00:03:41,Interacted with Chair1
Sarah Caldeira,3,2024-04-07 00:14:28,interaction,Auditorium,Hand,00:03:35,Interacted with Hand
Sarah Caldeira,3,2024-04-07 00:18:35,interaction,Auditorium,Chair1,00:04:07,Interacted with Chair1
Sarah Caldeira,3,2024-04-07 00:23:27,interaction,Auditorium,Hand,00:04:52,Interacted with Hand
Sarah Caldeira,3,2024-04-08 00:03:58,interaction,Auditorium,Hand,00:03:58,Interacted with Hand
Sarah Caldeira,3,2024-04-08 00:07:50,interaction,Auditorium,Hand,00:03:52,Interacted with Hand
Sarah Caldeira,3,2024-04-08 00:10:53,interaction,Auditorium,Screen,00:03:03,Interacted with Screen
Sarah Caldeira,3,2024-04-08 00:15:23,interaction,Auditorium,Hand,00:04:30,Interacted with Hand
Sarah Caldeira,3,2024-04-08 00:19:29,interaction,Auditorium,Chair1,00:04:06,Interacted with Chair1
Sarah Caldeira,3,2024-04-08 00:29:22,movement,Café,,00:09:53,Moved from Auditorium to Café
Sarah Caldeira,3,2024-04-08 00:33:03,interaction,Café,Table,00:03:41,Interacted with Table
Sarah Caldeira,3,2024-04-09 00:03:39,interaction,Café,Student,00:03:39,Interacted with Student
Sarah Caldeira,3,2024-04-09 00:06:47,interaction,Café,Student,00:03:08,Interacted with Student
Sarah Caldeira,3,2024-04-09 00:10:41,interaction,Café,Table,00:03:54,Interacted with Table
Sarah Caldeira,3,2024-04-09 00:14:19,interaction,Café,Student,00:03:38,Interacted with Student
Sarah Caldeira,3,2024-04-09 00:17:47,interaction,Café,Chair2,00:03:28,Interacted with Chair2
Sarah Caldeira,3,2024-04-09 00:22:19,interaction,Café,Chair2,00:04:32,Interacted with Chair2
Benjamim Cavalcanti,3,2024-01-02 00:06:58,movement,Classroom,,00:06:58,Moved to Classroom
Benjamim Cavalcanti,3,2024-01-02 00:10:21,interaction,Classroom,Computer,00:03:23,Interacted with Computer
Benjamim Cavalcanti,3,2024-01-02 00:15:16,interaction,Classroom,Book,00:04:55,Interacted with Book
Benjamim Cavalcanti,3,2024-01-02 00:19:17,interaction,Classroom,Desk,00:04:01,Interacted with Desk
Benjamim Cavalcanti,3,2024-01-02 00:22:29,interaction,Classroom,Book,00:03:12,Interacted with Book
Benjamim Cavalcanti,3,2024-01-02 00:27:51,movement,Auditorium,,00:05:22,Moved from Classroom to Auditorium
Benjamim Cavalcanti,3,2024-01-02 00:32:03,interaction,Auditorium,Hand,00:04:12,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-02 00:36:42,interaction,Auditorium,Hand,00:04:39,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-03 00:03:02,interaction,Auditorium,Hand,00:03:02,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-03 00:06:18,interaction,Auditorium,Hand,00:03:16,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-03 00:10:30,interaction,Auditorium,Screen,00:04:12,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-03 00:14:23,interaction,Auditorium,Chair1,00:03:53,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-03 00:18:59,interaction,Auditorium,Chair1,00:04:36,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-03 00:22:07,interaction,Auditorium,Screen,00:03:08,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-04 00:06:14,movement,Café,,00:06:14,Moved from Auditorium to Café
Benjamim Cavalcanti,3,2024-01-04 00:11:11,interaction,Café,Table,00:04:57,Interacted with Table
Benjamim Cavalcanti,3,2024-01-04 00:15:29,interaction,Café,Student,00:04:18,Interacted with Student
Benjamim Cavalcanti,3,2024-01-04 00:24:44,movement,Auditorium,,00:09:15,Moved from Café to Auditorium
Benjamim Cavalcanti,3,2024-01-04 00:28:57,interaction,Auditorium,Screen,00:04:13,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-04 00:33:14,interaction,Auditorium,Hand,00:04:17,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-04 00:36:22,interaction,Auditorium,Chair1,00:03:08,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-04 00:39:44,interaction,Auditorium,Screen,00:03:22,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-05 00:04:36,interaction,Auditorium,Chair1,00:04:36,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-05 00:08:39,interaction,Auditorium,Hand,00:04:03,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-05 00:12:54,interaction,Auditorium,Screen,00:04:15,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-05 00:16:43,interaction,Auditorium,Screen,00:03:49,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-05 00:20:15,interaction,Auditorium,Screen,00:03:32,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-05 00:23:50,interaction,Auditorium,Hand,00:03:35,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-06 00:04:31,interaction,Auditorium,Chair1,00:04:31,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-06 00:08:27,interaction,Auditorium,Chair1,00:03:56,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-06 00:12:14,interaction,Auditorium,Screen,00:03:47,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-06 00:15:59,interaction,Auditorium,Chair1,00:03:45,Interacted with Chair1
Benjamim Cavalcanti,3,2024-01-06 00:20:01,interaction,Auditorium,Screen,00:04:02,Interacted with Screen
Benjamim Cavalcanti,3,2024-01-06 00:24:10,interaction,Auditorium,Hand,00:04:09,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-07 00:03:55,interaction,Auditorium,Hand,00:03:55,Interacted with Hand
Benjamim Cavalcanti,3,2024-01-07 00:11:16,movement,Classroom,,00:07:21,Moved from Auditorium to Classroom
Benjamim Cavalcanti,3,2024-01-07 00:15:42,interaction,Classroom,Desk,00:04:26,Interacted with Desk
Benjamim Cavalcanti,3,2024-01-07 00:19:17,interaction,Classroom,Desk,00:03:35,Interacted with Desk
Benjamim Cavalcanti,3,2024-01-07 00:24:11,interaction,Classroom,Computer,00:04:54,Interacted with Computer
Benjamim Cavalcanti,3,2024-01-07 00:27:15,interaction,Classroom,Book,00:03:04,Interacted with Book
